"-51.0384984, -29.9082136"
"-51.0555825, -29.9770142"
"-51.0506976, -29.9555374"
"-51.0679538, -29.9243759"
"-51.0772918, -29.9224869"
"-51.0276768, -29.9330141"
"-51.0191218, -29.9589289"
"-51.0678689, -29.9873493"
"-51.0376469, -29.9722837"
"-51.0778329, -29.9350512"
"-51.0964939, -29.9588032"
"-51.0523451, -29.9365370"
"-51.0569104, -29.9057564"
"-51.0636074, -29.9883756"
"-51.0551943, -29.9634594"
"-51.0854394, -29.9130684"
"-51.0824168, -29.9111294"
"-51.1028826, -29.9233856"
"-51.0290261, -29.9559717"
"-51.1004269, -29.9661424"
"-51.0621496, -29.9807089"
"-51.0617570, -29.9174752"
"-51.0673525, -29.9132709"
"-51.0565303, -29.9089820"
"-51.0896311, -29.9099512"
"-51.0415593, -29.9419613"
"-51.0413463, -29.9165600"
"-51.0548472, -29.9015497"
"-51.0840870, -29.9440790"
"-51.0685983, -29.9035908"
"-51.0558284, -29.9613676"
"-51.0626991, -29.9087477"
"-51.0835806, -29.9157790"
"-51.0217822, -29.9447597"
"-51.0150203, -29.9424950"
"-51.0294267, -29.9691882"
"-51.0746185, -29.9262879"
"-51.0099844, -29.9302811"
"-51.0324212, -29.9329796"
"-51.0672285, -29.9258976"
"-51.0411384, -29.9425890"
"-51.0611580, -29.9090581"
"-51.0403809, -29.9485696"
"-51.0609462, -29.9651726"
"-51.0847333, -29.9202606"
"-51.0725614, -29.9688238"
"-51.0714793, -29.9548500"
"-51.0179492, -29.9578514"
"-51.0560096, -29.9684171"
"-51.0292609, -29.9675039"
"-51.0829080, -29.9089626"
"-51.0834911, -29.9082993"
"-51.0921825, -29.9390143"
"-51.0370645, -29.9505684"
"-51.0406525, -29.9414871"
"-51.0340856, -29.9142913"
"-51.0142473, -29.9440438"
"-51.0430990, -29.9453568"
"-51.0990435, -29.9424548"
"-51.0327303, -29.9082576"
"-51.0502701, -29.9619987"
"-51.0434274, -29.9405546"
"-51.0768914, -29.9306008"
"-51.0162168, -29.9679801"
"-51.0304101, -29.9795371"
"-51.0451109, -29.9555388"
"-51.0585913, -29.9487852"
"-51.0389153, -29.9178116"
"-51.0750217, -29.9802593"
"-51.0746611, -29.9875917"
"-51.0525203, -29.9298590"
"-51.0785813, -29.9157387"
"-51.0777141, -29.9078011"
"-51.0638118, -29.9169492"
"-51.0289008, -29.9262314"
"-51.0254893, -29.9678936"
"-51.1064083, -29.9438763"
"-51.0706909, -29.9831024"
"-51.0268690, -29.9755713"
"-51.1007343, -29.9399026"
"-51.0977910, -29.9377762"
"-51.0758918, -29.9637658"
"-51.0461206, -29.9667430"
"-51.0554949, -29.9369179"
"-51.0270568, -29.9139627"
"-51.0406280, -29.9754621"
"-51.0983884, -29.9473838"
"-51.0348619, -29.9577974"
"-51.0820556, -29.9363837"
"-51.0838361, -29.9771312"
"-51.0586128, -29.9677888"
"-51.0496855, -29.9185060"
"-51.0388894, -29.9220837"
"-51.0309368, -29.9108959"
"-51.0389082, -29.9561784"
"-51.0676246, -29.9541294"
"-51.0235456, -29.9180776"
"-51.0117091, -29.9390932"
"-51.0238722, -29.9613927"
"-51.1071112, -29.9346740"
"-51.1040112, -29.9503494"
"-51.0531063, -29.9439309"
"-51.0256782, -29.9124290"
"-51.0912529, -29.9128193"
"-51.0162772, -29.9530568"
"-51.0779341, -29.9583022"
"-51.0438526, -29.9628527"
"-51.0179174, -29.9294323"
"-51.0552449, -29.9431525"
"-51.0386292, -29.9288105"
"-51.0473460, -29.9595810"
"-51.0950292, -29.9600156"
"-51.0545799, -29.9636554"
"-51.0529884, -29.9539602"
"-51.0534166, -29.9350697"
"-51.0882140, -29.9183977"
"-51.0604906, -29.9198000"
"-51.0707114, -29.9627128"
"-51.0614256, -29.9518213"
"-51.0462676, -29.9039903"
"-51.0910596, -29.9384895"
"-51.0592487, -29.9633945"
"-51.0370291, -29.9497633"
"-51.0235962, -29.9537287"
"-51.0612281, -29.9561486"
"-51.0798050, -29.9197178"
"-51.0501257, -29.9318475"
"-51.0130532, -29.9358150"
"-51.0159797, -29.9243517"
"-51.0889109, -29.9664778"
"-51.0849613, -29.9267109"
"-51.0402237, -29.9382952"
"-51.0157260, -29.9493521"
"-51.0753160, -29.9306242"
"-51.0495498, -29.9512963"
"-51.1034090, -29.9338660"
"-51.0215544, -29.9389917"
"-51.0147527, -29.9491311"
"-51.0345604, -29.9363886"
"-51.0477896, -29.9404850"
"-51.0518496, -29.9108303"
"-51.0957006, -29.9520100"
"-51.0938556, -29.9175705"
"-51.0786944, -29.9479900"
"-51.0915778, -29.9692413"
"-51.0803965, -29.9839367"
"-51.0879343, -29.9771342"
"-51.0321063, -29.9396640"
"-51.0666663, -29.9079820"
"-51.0918811, -29.9657134"
"-51.0309808, -29.9402671"
"-51.0952872, -29.9252954"
"-51.0817039, -29.9385816"
"-51.1015082, -29.9659516"
"-51.0217623, -29.9518241"
"-51.0918121, -29.9712027"
"-51.0224397, -29.9689965"
"-51.0538474, -29.9830186"
"-51.0756587, -29.9514660"
"-51.0517076, -29.9074119"
"-51.0791053, -29.9464281"
"-51.0188828, -29.9366520"
"-51.0711567, -29.9284068"
"-51.0396835, -29.9694072"
"-51.0331193, -29.9417094"
"-51.0490622, -29.9256216"
"-51.0276479, -29.9520102"
"-51.0656860, -29.9536499"
"-51.0333460, -29.9604870"
"-51.0505751, -29.9128997"
"-51.0422134, -29.9391176"
"-51.0798957, -29.9380930"
"-51.0480139, -29.9112801"
"-51.0700217, -29.9342596"
"-51.1092300, -29.9488699"
"-51.0698954, -29.9448421"
"-51.0383206, -29.9792385"
"-51.0183763, -29.9705048"
"-51.0735056, -29.9350852"
"-51.0784749, -29.9343915"
"-51.0348619, -29.9517307"
"-51.0835147, -29.9512603"
"-51.0494262, -29.9454528"
"-51.0965252, -29.9172766"
"-51.0969167, -29.9428705"
"-51.0526687, -29.9119492"
"-51.0274924, -29.9502590"
"-51.0223304, -29.9764413"
"-51.0285081, -29.9259186"
"-51.0159071, -29.9442955"
"-51.0671326, -29.9280041"
"-51.0247605, -29.9324821"
"-51.0532162, -29.9685099"
"-51.0819741, -29.9247389"
"-51.0732741, -29.9436763"
"-51.0690979, -29.9673416"
"-51.0830490, -29.9087432"
"-51.0373539, -29.9523453"
"-51.0444282, -29.9763576"
"-51.0668628, -29.9056138"
"-51.0277510, -29.9448882"
"-51.0354161, -29.9137109"
"-51.0601226, -29.9229917"
"-51.0194843, -29.9525111"
"-51.0176221, -29.9712566"
"-51.0611950, -29.9652770"
"-51.0248271, -29.9600951"
"-51.0758984, -29.9261397"
"-51.0274400, -29.9342034"
"-51.0982513, -29.9670020"
"-51.0158199, -29.9670401"
"-51.0954067, -29.9345222"
"-51.0132943, -29.9364002"
"-51.0281463, -29.9466289"
"-51.0712457, -29.9046917"
"-51.0288460, -29.9436872"
"-51.0725055, -29.9432416"
"-51.0817703, -29.9211051"
"-51.0657504, -29.9344053"
"-51.0416077, -29.9272986"
"-51.0723922, -29.9731017"
"-51.0428641, -29.9680439"
"-51.0153487, -29.9270223"
"-51.0510997, -29.9689281"
"-51.0447116, -29.9539173"
"-51.1023784, -29.9647118"
"-51.0426033, -29.9083841"
"-51.1024219, -29.9371838"
"-51.0863748, -29.9249376"
"-51.0778640, -29.9557394"
"-51.0866384, -29.9127462"
"-51.1004995, -29.9438448"
"-51.0647749, -29.9255589"
"-51.0965409, -29.9606450"
"-51.0633321, -29.9819781"
"-51.0729241, -29.9138418"
"-51.0544065, -29.9789083"
"-51.0376144, -29.9541641"
"-51.0552808, -29.9269107"
"-51.0550570, -29.9615873"
"-51.0387623, -29.9593789"
"-51.0907973, -29.9602786"
"-51.0387000, -29.9701781"
"-51.0561537, -29.9232283"
"-51.0321004, -29.9462793"
"-51.0474035, -29.9572038"
"-51.0290120, -29.9668508"
"-51.0467895, -29.9701072"
"-51.0873869, -29.9383812"
"-51.0353840, -29.9144615"
"-51.0393504, -29.9298459"
"-51.0266447, -29.9281796"
"-51.0801628, -29.9359070"
"-51.0370515, -29.9077820"
"-51.0326108, -29.9711487"
"-51.0998415, -29.9222638"
"-51.0380426, -29.9143565"
"-51.0183318, -29.9695947"
"-51.0480680, -29.9885766"
"-51.0485404, -29.9471824"
"-51.0203942, -29.9760057"
"-51.0184740, -29.9555695"
"-51.0468209, -29.9421780"
"-51.0659046, -29.9023688"
"-51.0736459, -29.9859637"
"-51.0366764, -29.9467210"
"-51.0356081, -29.9795914"
"-51.0691999, -29.9620547"
"-51.0704474, -29.9615354"
"-51.0592646, -29.9206209"
"-51.0944092, -29.9543766"
"-51.0734570, -29.9117819"
"-51.0241602, -29.9257920"
"-51.0422270, -29.9243460"
"-51.0119256, -29.9545541"
"-51.0400586, -29.9735555"
"-51.0517734, -29.9669634"
"-51.0168886, -29.9296081"
"-51.0857391, -29.9582785"
"-51.0730091, -29.9711704"
"-51.0782041, -29.9204411"
"-51.0255422, -29.9681338"
"-51.0801462, -29.9185610"
"-51.0814127, -29.9670215"
"-51.0787522, -29.9264342"
"-51.0915579, -29.9622751"
"-51.0657091, -29.9840868"
"-51.0451640, -29.9730475"
"-51.0426881, -29.9764418"
"-51.0822584, -29.9104022"
"-51.0419361, -29.9633691"
"-51.0615096, -29.9554691"
"-51.0316889, -29.9160695"
"-51.0595897, -29.9722232"
"-51.1009520, -29.9399070"
"-51.0911195, -29.9174607"
"-51.0670774, -29.9673592"
"-51.0937111, -29.9338400"
"-51.0405133, -29.9250156"
"-51.0579801, -29.9198788"
"-51.0588808, -29.9595695"
"-51.0746737, -29.9553728"
"-51.0075495, -29.9530803"
"-51.0957259, -29.9670833"
"-51.0901605, -29.9426896"
"-51.0487109, -29.9226701"
"-51.0817334, -29.9301977"
"-51.0555406, -29.9749108"
"-51.0432942, -29.9749921"
"-51.0216982, -29.9182118"
"-51.0499799, -29.9418810"
"-51.0774938, -29.9715698"
"-51.0371243, -29.9085429"
"-51.0961753, -29.9309618"
"-51.0838220, -29.9420272"
"-51.0588875, -29.9860182"
"-51.0675441, -29.9476673"
"-51.0098694, -29.9457707"
"-51.0306545, -29.9238034"
"-51.0765452, -29.9713377"
"-51.0480617, -29.9344664"
"-51.0247054, -29.9385713"
"-51.0230097, -29.9320826"
"-51.0664530, -29.9187251"
"-51.0818991, -29.9064926"
"-51.0590671, -29.9647531"
"-51.0569429, -29.9490577"
"-51.0995284, -29.9234910"
"-51.0784137, -29.9167917"
"-51.0455351, -29.9329125"
"-51.0135753, -29.9671830"
"-51.0774361, -29.9516031"
"-51.0773303, -29.9168428"
"-51.0567229, -29.9154514"
"-51.0771208, -29.9569865"
"-51.0580665, -29.9892645"
"-51.0519588, -29.9803716"
"-51.0848618, -29.9158598"
"-51.0818087, -29.9386649"
"-51.0639788, -29.9412106"
"-51.0724553, -29.9085219"
"-51.0550017, -29.9124831"
"-51.0219964, -29.9331450"
"-51.1000830, -29.9593031"
"-51.0707496, -29.9864303"
"-51.0145170, -29.9273326"
"-51.0824308, -29.9471261"
"-51.0627825, -29.9810378"
"-51.0338076, -29.9707204"
"-51.0679410, -29.9346700"
"-51.1026317, -29.9484764"
"-51.0445387, -29.9515935"
"-51.0242931, -29.9241198"
"-51.0896524, -29.9108840"
"-51.0909848, -29.9389641"
"-51.0405420, -29.9380713"
"-51.0387986, -29.9831877"
"-51.0645654, -29.9689525"
"-51.1004611, -29.9360094"
"-51.0295015, -29.9620760"
"-51.0148243, -29.9628031"
"-51.0825388, -29.9743910"
"-51.1025524, -29.9390077"
"-51.0685528, -29.9092234"
"-51.0607241, -29.9508668"
"-51.0838606, -29.9106858"
"-51.0630689, -29.9732602"
"-51.0856977, -29.9701448"
"-51.0392984, -29.9099195"
"-51.0556584, -29.9315208"
"-51.0750144, -29.9750736"
"-51.0820933, -29.9695637"
"-51.0264862, -29.9676280"
"-51.0565955, -29.9033328"
"-51.0761717, -29.9124183"
"-51.0370503, -29.9464851"
"-51.0367520, -29.9208116"
"-51.0185438, -29.9639542"
"-51.0439974, -29.9548796"
"-51.0534249, -29.9112155"
"-51.0287165, -29.9127701"
"-51.0966735, -29.9757888"
"-51.0770254, -29.9460473"
"-51.0374796, -29.9420223"
"-51.0381604, -29.9543690"
"-51.0232459, -29.9732740"
"-51.0194965, -29.9579729"
"-51.0286085, -29.9468373"
"-51.0330758, -29.9664080"
"-51.0849873, -29.9307100"
"-51.0163707, -29.9563489"
"-51.0798546, -29.9275015"
"-51.0575881, -29.9550750"
"-51.0557508, -29.9640480"
"-51.0485317, -29.9801903"
"-51.0168102, -29.9615681"
"-51.0615624, -29.9720448"
"-51.0764489, -29.9574045"
"-51.0163061, -29.9202366"
"-51.0576788, -29.9237513"
"-51.0596681, -29.9526930"
"-51.0596013, -29.9031191"
"-51.0824465, -29.9836891"
"-51.0495983, -29.9092421"
"-51.0213884, -29.9696646"
"-51.0632060, -29.9812094"
"-51.0640832, -29.9623229"
"-51.0692756, -29.9060310"
"-51.0308489, -29.9795851"
"-51.0718562, -29.9675317"
"-51.0640042, -29.9323804"
"-51.0362877, -29.9170972"
"-51.0395939, -29.9501918"
"-51.0463737, -29.9199954"
"-51.0871153, -29.9466707"
"-51.0616737, -29.9145065"
"-51.0411461, -29.9508137"
"-51.0644232, -29.9437936"
"-51.0247580, -29.9278162"
"-51.0648023, -29.9826774"
"-51.0216737, -29.9173558"
"-51.0856781, -29.9366774"
"-51.0295456, -29.9427905"
"-51.0845695, -29.9838307"
"-51.0451394, -29.9715419"
"-51.0810197, -29.9212325"
"-51.0929926, -29.9652239"
"-51.0851210, -29.9471257"
"-51.0947483, -29.9206775"
"-51.0338347, -29.9785127"
"-51.0740526, -29.9676325"
"-51.0683372, -29.9181480"
"-51.0887059, -29.9121238"
"-51.0806563, -29.9235210"
"-51.0594447, -29.9116600"
"-51.0273340, -29.9238854"
"-51.0969253, -29.9634407"
"-51.0552088, -29.9115261"
"-51.0859729, -29.9563457"
"-51.0140820, -29.9395609"
"-51.1103302, -29.9438852"
"-51.0364570, -29.9196224"
"-51.0197536, -29.9635655"
"-51.0748046, -29.9788328"
"-51.1014640, -29.9612529"
"-51.0439044, -29.9859517"
"-51.0533226, -29.9147128"
"-51.0329931, -29.9234345"
"-51.0355061, -29.9565251"
"-51.0401736, -29.9377670"
"-51.1016836, -29.9647301"
"-51.0919346, -29.9113800"
"-51.0980512, -29.9174466"
"-51.0988997, -29.9295131"
"-51.0574850, -29.9391397"
"-51.0755417, -29.9526726"
"-51.0924553, -29.9207086"
"-51.0782948, -29.9058296"
"-51.0651481, -29.9805425"
"-51.0686909, -29.9085125"
"-51.0698132, -29.9824561"
"-51.0375879, -29.9794225"
"-51.0500481, -29.9114431"
"-51.0566153, -29.9630889"
"-51.0633777, -29.9711183"
"-51.0415374, -29.9381830"
"-51.0308698, -29.9413730"
"-51.0716745, -29.9519521"
"-51.0466343, -29.9700185"
"-51.0399195, -29.9498268"
"-51.0311839, -29.9500338"
"-51.0661924, -29.9315436"
"-51.0777975, -29.9200908"
"-51.0461023, -29.9049182"
"-51.0548644, -29.9187649"
"-51.0614660, -29.9783030"
"-51.1039033, -29.9249437"
"-51.0352623, -29.9488162"
"-51.0695156, -29.9782044"
"-51.0905712, -29.9192631"
"-51.0752358, -29.9289037"
"-51.0553260, -29.9512890"
"-51.0321411, -29.9218204"
"-51.0604896, -29.9386190"
"-51.0561391, -29.9045037"
"-51.0548943, -29.9579588"
"-51.0455843, -29.9140821"
"-51.0262726, -29.9310533"
"-51.0739811, -29.9421474"
"-51.0383552, -29.9560406"
"-51.0912518, -29.9444962"
"-51.0257615, -29.9747476"
"-51.0835816, -29.9498065"
"-51.0898598, -29.9195231"
"-51.0595074, -29.9862089"
"-51.0106410, -29.9344744"
"-51.0532470, -29.9555632"
"-51.0530850, -29.9266036"
"-51.0659927, -29.9013125"
"-51.0095684, -29.9372150"
"-51.0746127, -29.9514873"
"-51.0814243, -29.9712281"
"-51.0576457, -29.9164548"
"-51.0216504, -29.9508447"
"-51.0761831, -29.9392353"
"-51.0608751, -29.9615282"
"-51.0970410, -29.9486002"
"-51.0396933, -29.9550405"
"-51.0795906, -29.9419122"
"-51.0429313, -29.9624420"
"-51.0654929, -29.9627708"
"-51.0094538, -29.9375558"
"-51.0402440, -29.9558600"
"-51.0259199, -29.9766816"
"-51.0817868, -29.9756887"
"-51.0439633, -29.9197387"
"-51.0461393, -29.9616153"
"-51.0754911, -29.9173894"
"-51.0514828, -29.9457524"
"-51.0834468, -29.9664830"
"-51.0824144, -29.9648495"
"-51.0583809, -29.9124509"
"-51.0261325, -29.9309982"
"-51.0508335, -29.9330152"
"-51.0459175, -29.9267185"
"-51.0162663, -29.9688627"
"-51.1083244, -29.9340824"
"-51.0520702, -29.9353463"
"-51.0140983, -29.9609531"
"-51.0850542, -29.9675561"
"-51.0695685, -29.9731024"
"-51.0353533, -29.9410082"
"-51.0259370, -29.9749986"
"-51.0242199, -29.9317845"
"-51.0836825, -29.9288474"
"-51.1036645, -29.9505643"
"-51.0735184, -29.9625903"
"-51.0522575, -29.9856276"
"-51.0530190, -29.9771674"
"-51.0674431, -29.9540670"
"-51.1077088, -29.9367167"
"-51.0326950, -29.9388989"
"-51.0702951, -29.9545894"
"-51.0992903, -29.9638885"
"-51.0796293, -29.9166028"
"-51.0779801, -29.9859640"
"-51.0560241, -29.9061988"
"-51.0219281, -29.9375345"
"-51.0735965, -29.9510537"
"-51.0558863, -29.9530537"
"-51.0966574, -29.9508167"
"-51.0775956, -29.9083007"
"-51.0501017, -29.9655990"
"-51.0949115, -29.9258611"
"-51.0850122, -29.9202607"
"-51.0512534, -29.9811954"
"-51.0620215, -29.9586946"
"-51.0913721, -29.9594421"
"-51.0673351, -29.9551008"
"-51.0985578, -29.9706340"
"-51.0783997, -29.9059535"
"-51.1037171, -29.9274556"
"-51.0804859, -29.9723508"
"-51.0750566, -29.9558686"
"-51.0805635, -29.9115612"
"-51.0964889, -29.9269170"
"-51.0615445, -29.9359731"
"-51.0647105, -29.9398394"
"-51.0743220, -29.9537152"
"-51.0818778, -29.9278995"
"-51.0296361, -29.9525072"
"-51.0627855, -29.9204614"
"-51.0699927, -29.9255176"
"-51.0602958, -29.9469978"
"-51.0662413, -29.9478588"
"-51.0602196, -29.9571156"
"-51.0321774, -29.9619073"
"-51.0520723, -29.9847226"
"-51.0121613, -29.9366653"
"-51.1086219, -29.9502176"
"-51.0513185, -29.9533823"
"-51.0722964, -29.9162392"
"-51.0459193, -29.9534122"
"-51.0269940, -29.9719576"
"-51.0212643, -29.9166203"
"-51.0947130, -29.9690025"
"-51.0542875, -29.9254592"
"-51.0991162, -29.9552386"
"-51.0993565, -29.9261588"
"-51.0708517, -29.9611335"
"-51.0988268, -29.9347322"
"-51.1051967, -29.9626240"
"-51.0597416, -29.9451565"
"-51.0840680, -29.9686393"
"-51.0658537, -29.9672919"
"-51.0347007, -29.9642862"
"-51.0683260, -29.9336451"
"-51.0578469, -29.9550508"
"-51.0536805, -29.9789680"
"-51.0314167, -29.9548035"
"-51.0740468, -29.9119138"
"-51.0125855, -29.9540557"
"-51.0596792, -29.9210624"
"-51.0845012, -29.9363922"
"-51.0410197, -29.9043734"
"-51.1039506, -29.9281816"
"-51.0335365, -29.9395325"
"-51.0506255, -29.9348708"
"-51.1011388, -29.9568720"
"-51.0918265, -29.9595431"
"-51.0915946, -29.9371692"
"-51.0242143, -29.9349387"
"-51.1033847, -29.9372696"
"-51.0791240, -29.9643698"
"-51.0277008, -29.9718227"
"-51.0191127, -29.9561719"
"-51.0691211, -29.9512842"
"-51.0296500, -29.9662499"
"-51.0353040, -29.9300593"
"-51.0540162, -29.9512941"
"-51.0578410, -29.9670124"
"-51.0833491, -29.9371734"
"-51.0849853, -29.9698902"
"-51.0893123, -29.9724164"
"-51.0222005, -29.9181591"
"-51.0892641, -29.9331833"
"-51.0531830, -29.9249657"
"-51.0645360, -29.9677212"
"-51.0961797, -29.9681412"
"-51.1024715, -29.9299779"
"-51.0163333, -29.9259847"
"-51.0908905, -29.9116111"
"-51.0805212, -29.9215642"
"-51.1048089, -29.9256288"
"-51.0546931, -29.9383076"
"-51.0504256, -29.9663076"
"-51.0608009, -29.9861833"
"-51.0879891, -29.9184326"
"-51.0876971, -29.9695094"
"-51.0244980, -29.9532983"
"-51.1039299, -29.9606480"
"-51.0711563, -29.9628141"
"-51.0497137, -29.9272537"
"-51.0937775, -29.9278324"
"-51.0674399, -29.9850724"
"-51.0571354, -29.9207730"
"-51.0876401, -29.9458836"
"-51.0458174, -29.9151149"
"-51.0963240, -29.9464824"
"-51.0274948, -29.9228015"
"-51.0331661, -29.9235107"
"-51.0811448, -29.9414585"
"-51.0403167, -29.9303407"
"-51.0390006, -29.9761830"
"-51.0717869, -29.9162331"
"-51.0560592, -29.9761098"
"-51.0417909, -29.9644261"
"-51.0613682, -29.9453394"
"-51.0384130, -29.9789193"
"-51.0367956, -29.9591305"
"-51.0721717, -29.9281322"
"-51.0514063, -29.9176952"
"-51.0487688, -29.9051754"
"-51.0862287, -29.9524140"
"-51.0440565, -29.9774809"
"-51.0263461, -29.9323476"
"-51.1069212, -29.9594869"
"-51.0314876, -29.9836150"
"-51.0325298, -29.9553993"
"-51.0662412, -29.9354267"
"-51.0634032, -29.9504838"
"-51.0180660, -29.9387906"
"-51.0364929, -29.9814187"
"-51.0164685, -29.9652226"
"-51.0892353, -29.9174441"
"-51.1013441, -29.9573679"
"-51.0650144, -29.9677456"
"-51.0286648, -29.9260496"
"-51.0502134, -29.9174180"
"-51.0512764, -29.9224030"
"-51.0743305, -29.9799507"
"-51.0778412, -29.9590998"
"-51.0718272, -29.9590323"
"-51.0464893, -29.9888610"
"-51.0609229, -29.9290817"
"-51.0852373, -29.9395598"
"-51.0731225, -29.9483975"
"-51.0404306, -29.9721770"
"-51.0763445, -29.9255574"
"-51.0151074, -29.9613688"
"-51.0724565, -29.9179696"
"-51.0184146, -29.9621908"
"-51.0881295, -29.9678628"
"-51.0151679, -29.9217365"
"-51.0665152, -29.9550858"
"-51.0957687, -29.9255758"
"-51.0318597, -29.9094177"
"-51.0600617, -29.9890484"
"-51.0321981, -29.9587050"
"-51.0702934, -29.9260165"
"-51.0276785, -29.9256275"
"-51.0691701, -29.9031801"
"-51.0765216, -29.9871203"
"-51.0989316, -29.9304674"
"-51.0631705, -29.9883973"
"-51.0401251, -29.9333348"
"-51.0274272, -29.9384314"
"-51.0711695, -29.9199146"
"-51.0315467, -29.9175356"
"-51.0737013, -29.9497720"
"-51.0569515, -29.9060626"
"-51.0574488, -29.9193819"
"-51.0713225, -29.9890105"
"-51.0561287, -29.9385233"
"-51.0448421, -29.9760732"
"-51.0712995, -29.9073880"
"-51.0799448, -29.9083737"
"-51.0405976, -29.9526550"
"-51.0437474, -29.9455936"
"-51.1057553, -29.9545367"
"-51.0620664, -29.9689253"
"-51.0087169, -29.9553146"
"-51.0347323, -29.9413472"
"-51.0290923, -29.9513604"
"-51.0320191, -29.9779007"
"-51.0894748, -29.9395542"
"-51.0421273, -29.9636201"
"-51.0193746, -29.9523388"
"-51.0942786, -29.9134312"
"-51.0738848, -29.9045087"
"-51.0921764, -29.9365120"
"-51.1038614, -29.9496312"
"-51.0770439, -29.9342656"
"-51.0581875, -29.9174705"
"-51.0768177, -29.9188963"
"-51.0847600, -29.9278665"
"-51.0831785, -29.9762149"
"-51.0174625, -29.9520434"
"-51.0800484, -29.9621985"
"-51.0968626, -29.9683391"
"-51.0384521, -29.9348206"
"-51.0672295, -29.9538382"
"-51.0658807, -29.9226932"
"-51.0708716, -29.9553216"
"-51.0858310, -29.9554733"
"-51.0508087, -29.9722266"
"-51.0322796, -29.9234289"
"-51.0500162, -29.9556289"
"-51.0160275, -29.9345444"
"-51.0889468, -29.9186539"
"-51.0688800, -29.9841379"
"-51.1003455, -29.9425348"
"-51.0690782, -29.9025992"
"-51.0805981, -29.9454849"
"-51.0146702, -29.9679143"
"-51.0568020, -29.9641763"
"-51.0348902, -29.9315636"
"-51.0129917, -29.9432762"
"-51.0506397, -29.9639134"
"-51.0568493, -29.9316221"
"-51.0130816, -29.9571280"
"-51.0783722, -29.9405787"
"-51.0818756, -29.9774992"
"-51.0493995, -29.9826641"
"-51.0793710, -29.9666309"
"-51.0845929, -29.9403404"
"-51.0466269, -29.9229522"
"-51.0714875, -29.9727594"
"-51.0724405, -29.9496436"
"-51.0624570, -29.9064649"
"-51.0666709, -29.9897920"
"-51.0248851, -29.9430007"
"-51.0242663, -29.9536038"
"-51.0351098, -29.9146745"
"-51.0403027, -29.9606635"
"-51.0944942, -29.9595428"
"-51.0522904, -29.9833287"
"-51.0635525, -29.9275645"
"-51.0512146, -29.9663914"
"-51.0175211, -29.9366690"
"-51.0878497, -29.9745465"
"-51.0274346, -29.9161664"
"-51.0190266, -29.9343509"
"-51.0151665, -29.9317037"
"-51.0388077, -29.9402151"
"-51.0544123, -29.9256276"
"-51.0256675, -29.9259668"
"-51.0997953, -29.9324146"
"-51.0975367, -29.9473069"
"-51.0404846, -29.9300693"
"-51.0360588, -29.9704864"
"-51.0296378, -29.9692906"
"-51.0233429, -29.9656336"
"-51.0484738, -29.9758536"
"-51.0536574, -29.9089863"
"-51.1015834, -29.9227912"
"-51.1054701, -29.9332211"
"-51.0738596, -29.9265006"
"-51.0516813, -29.9208601"
"-51.0356363, -29.9816836"
"-51.0939949, -29.9183584"
"-51.1012708, -29.9550399"
"-51.0777463, -29.9342387"
"-51.0258664, -29.9261616"
"-51.0550222, -29.9040483"
"-51.0826386, -29.9641270"
"-51.1070682, -29.9478396"
"-51.0773310, -29.9818074"
"-51.0457532, -29.9113595"
"-51.0831961, -29.9677919"
"-51.0512898, -29.9402161"
"-51.0246184, -29.9466132"
"-51.0338491, -29.9530200"
"-51.0331831, -29.9546864"
"-51.1051660, -29.9600389"
"-51.0415913, -29.9621603"
"-51.0730116, -29.9113350"
"-51.0577047, -29.9687146"
"-51.0308103, -29.9146733"
"-51.0621888, -29.9280077"
"-51.0780575, -29.9194988"
"-51.0485762, -29.9267247"
"-51.0644714, -29.9299015"
"-51.0449264, -29.9581187"
"-51.0586650, -29.9361313"
"-51.0811263, -29.9218204"
"-51.0703975, -29.9517000"
"-51.0348930, -29.9403689"
"-51.0636342, -29.9575586"
"-51.0420484, -29.9831746"
"-51.0300731, -29.9639384"
"-51.0896281, -29.9261625"
"-51.0807905, -29.9795279"
"-51.0279463, -29.9307836"
"-51.0867505, -29.9569303"
"-51.0442851, -29.9720579"
"-51.0606255, -29.9855936"
"-51.0530522, -29.9604506"
"-51.0067369, -29.9445743"
"-51.0422571, -29.9459068"
"-51.0889699, -29.9185911"
"-51.0431114, -29.9652133"
"-51.0165539, -29.9455436"
"-51.0522841, -29.9122627"
"-51.0837350, -29.9577987"
"-51.1061138, -29.9630441"
"-51.0161243, -29.9447643"
"-51.0286471, -29.9315446"
"-51.0904511, -29.9536464"
"-51.0609744, -29.9584951"
"-51.0826232, -29.9540501"
"-51.0812814, -29.9797440"
"-51.0661479, -29.9623183"
"-51.0810364, -29.9548221"
"-51.0384161, -29.9229140"
"-51.0326249, -29.9618830"
"-51.0456127, -29.9124583"
"-51.0647185, -29.9047332"
"-51.0786089, -29.9479117"
"-51.0409277, -29.9315478"
"-51.0403110, -29.9534389"
"-51.0629535, -29.9510775"
"-51.1068767, -29.9365769"
"-51.0673497, -29.9338621"
"-51.0581452, -29.9067039"
"-51.0577676, -29.9367097"
"-51.0306333, -29.9325818"
"-51.0866086, -29.9145994"
"-51.0895593, -29.9176084"
"-51.0415771, -29.9406450"
"-51.0851232, -29.9467899"
"-51.1022742, -29.9636205"
"-51.0486011, -29.9094806"
"-51.0273925, -29.9277535"
"-51.0184464, -29.9286747"
